date,dove,base,hawk
2008-06-01,0.9953430005626613,0.004656985004268654,1.4433068298673041e-08
2008-07-01,0.9741582785862952,0.02584155553282904,1.6588087431967052e-07
2008-08-01,0.8773255940358967,0.12267349074567092,9.152184310041552e-07
2008-09-01,0.46708275897728874,0.5329134173631936,3.8236595166676005e-06
2008-10-01,0.0069826819077885354,0.9930039988061384,1.3319286072237522e-05
2008-11-01,2.1947495854384703e-10,0.9999794344023581,2.0565378166114763e-05
2008-12-01,7.480081346812938e-21,0.9999781831302743,2.1816869725039623e-05
2009-01-01,1.2924681326854589e-32,0.999972174275894,2.7825724105304257e-05
2009-02-01,8.728241785379322e-34,0.9999701289967426,2.9871003256889285e-05
2009-03-01,8.192596302088028e-42,0.9999631712614444,3.68287385551885e-05
2009-04-01,1.8844234567792397e-28,0.9999743464889118,2.5653511087544858e-05
2009-05-01,2.851258368518445e-17,0.9999789500780631,2.104992193632498e-05
2009-06-01,2.0837562282412766e-17,0.9999792147886082,2.078521139128429e-05
2009-07-01,2.50653124873008e-12,0.9999787195261428,2.1280471350241976e-05
2009-08-01,5.307107775103264e-08,0.9999760676880182,2.3879240903644404e-05
2009-09-01,6.304570671782646e-09,0.9999767885382829,2.3205157145920983e-05
2009-10-01,1.0474559898321524e-09,0.9999765911337283,2.340781881523062e-05
2009-11-01,2.0806639436167445e-13,0.9999651720256533,3.4827974138062726e-05
2009-12-01,4.525929516187343e-28,0.9997764749701439,0.00022352502985567777
2010-01-01,3.4990380071174086e-39,0.9974354221264524,0.0025645778735469615
2010-02-01,1.774486991466693e-56,0.9755998537878925,0.024400146212106802
2010-03-01,7.496418912509548e-52,0.8647110494835728,0.13528895051642656
2010-04-01,1.6163593176931587e-124,0.17429573993263484,0.8257042600673649
2010-05-01,6.146382645847964e-154,0.00974696690823853,0.9902530330917613
2010-06-01,1.6747770544874162e-246,3.987129308431291e-06,0.9999960128706913
2010-07-01,0.0,3.4263762959546164e-10,0.9999999996573621
2010-08-01,0.0,9.265504987152672e-12,0.9999999999907343
2010-09-01,0.0,1.164951018863849e-13,0.9999999999998833
2010-10-01,8.526572198436e-312,4.60687440298791e-09,0.9999999953931253
2010-11-01,0.0,1.6481897564120479e-13,0.9999999999998351
2010-12-01,0.0,8.026862149289573e-14,0.9999999999999198
2011-01-01,0.0,9.74963041762584e-13,0.999999999999025
