date,dove,base,hawk
2007-05-01,0.9999997973235861,2.0267641141650197e-07,3.2970814293754626e-16
2007-06-01,0.999999797650344,2.0234965352241654e-07,3.4092043174155313e-16
2007-07-01,0.9999997936032426,2.0639675480814686e-07,3.734805303334883e-16
2007-08-01,0.9999997422776932,2.5772230356455566e-07,9.88855925377641e-16
2007-09-01,0.9999993972673514,6.027326451579849e-07,1.289815760433696e-15
2007-10-01,0.9999996703542189,3.2964577363275316e-07,5.384742690805267e-15
2007-11-01,0.9999990271749574,9.728249627348019e-07,7.771961514863438e-14
2007-12-01,0.9999880732504502,1.1926739201816911e-05,1.0345809180938033e-11
2008-01-01,0.9989368161238714,0.0010631833569112832,5.192153037921722e-10
2008-02-01,0.9534584540935414,0.04654150305274805,4.2853708588673685e-08
2008-03-01,0.02694183737016319,0.9730568989056323,1.2637242033402496e-06
2008-04-01,0.015449701485138228,0.984518966472734,3.133204212642812e-05
2008-05-01,0.0056708480397713356,0.994296755843333,3.239611689400781e-05
2008-06-01,4.492992856210257e-05,0.9999274882761476,2.758179528862451e-05
2008-07-01,2.228380805304595e-07,0.9999732061248704,2.657103704758925e-05
2008-08-01,7.014894618452354e-08,0.9999738815671636,2.604828388878345e-05
2008-09-01,7.365545157565673e-11,0.999977653150315,2.2346776028355467e-05
2008-10-01,2.1974836290646218e-18,0.9999810346770268,1.8965322971998418e-05
2008-11-01,6.073496576226004e-35,0.9999797042803368,2.0295719661961603e-05
2008-12-01,1.1313607820823252e-52,0.9999714824297699,2.8517570228752216e-05
2009-01-01,4.5552356962030384e-64,0.9999622734859156,3.772651408303172e-05
2009-02-01,1.2727576682155885e-51,0.9999717443279341,2.825567206449422e-05
2009-03-01,3.8775392350384385e-54,0.9999709206473291,2.9079352669490593e-05
2009-04-01,1.9037945565388364e-37,0.9999789937195215,2.1006280477040754e-05
2009-05-01,4.5762267609593805e-26,0.9999814222771652,1.8577722833306873e-05
2009-06-01,2.1101429613262334e-31,0.999980828027916,1.9171972082400665e-05
2009-07-01,1.4564778961060573e-25,0.9999814897266659,1.8510273332321482e-05
2009-08-01,1.271893329569809e-14,0.9999801249399911,1.9875059994327433e-05
2009-09-01,3.336182336950044e-15,0.9999803261543494,1.9673845645307386e-05
2009-10-01,3.609735564183208e-18,0.9999811069808004,1.8893019197497602e-05
2009-11-01,7.691495335858975e-16,0.9999805649513632,1.9435048634060855e-05
2009-12-01,4.2489866971793024e-17,0.9999808765833655,1.912341663231453e-05
2010-01-01,5.0498602482260265e-15,0.9999802806627559,1.9719337237120132e-05
2010-02-01,1.7535940321758766e-17,0.9999809670012122,1.9032998785769836e-05
2010-03-01,5.732270300003728e-16,0.9999806142959511,1.9385704046466656e-05
2010-04-01,4.5565116902740605e-20,0.9999813144605518,1.8685539446374707e-05
2010-05-01,2.069266597113768e-39,0.9999780295682745,2.197043172377082e-05
2010-06-01,6.932673637437738e-65,0.9999618328952523,3.816710474594781e-05
2010-07-01,9.390666762846545e-52,0.9999715630434205,2.8436956577651383e-05
2010-08-01,2.6913890756164415e-55,0.9999692189898605,3.0781010137681454e-05
2010-09-01,3.850776852826493e-65,0.999960794409231,3.920559076717189e-05
2010-10-01,1.71076357528304e-55,0.9999678794204367,3.212057956138379e-05
2010-11-01,7.80778809594966e-74,0.999947637082581,5.236291741713853e-05
2010-12-01,1.4006238784446276e-77,0.9999393902747294,6.060972526885253e-05
2011-01-01,4.493962429997588e-80,0.9999357506834186,6.424931657987453e-05
2011-02-01,7.324178379641178e-63,0.9999551897572472,4.481024275137885e-05
2011-03-01,4.872569049202431e-75,0.9998713750314977,0.0001286249685007115
2011-04-01,1.482047903861368e-59,0.9990408851438123,0.0009591148561861732
2011-05-01,2.2541216076094656e-78,0.9835290378577242,0.0164709621422743
2011-06-01,2.383795513732373e-105,0.8159414795672856,0.18405852043271276
2011-07-01,6.822226466616355e-225,0.0327590925044988,0.9672409074954996
2011-08-01,7.410454397112464e-292,7.874009743971356e-05,0.9999212599025586
2011-09-01,0.0,1.033230236047906e-10,0.9999999998966752
2011-10-01,0.0,4.5159557701089994e-11,0.9999999999548386
2011-11-01,0.0,1.6030803716692821e-19,0.999999999999998
2011-12-01,0.0,3.5445953197028686e-17,0.9999999999999981
2012-01-01,0.0,6.236012501009142e-16,0.9999999999999974
2012-02-01,0.0,1.4959738354884164e-09,0.9999999985040243
2012-03-01,0.0,2.823576652281714e-07,0.9999997176423329
2012-04-01,0.0,1.4896560745185846e-11,0.9999999999851016
2012-05-01,0.0,4.7556381410420893e-14,0.9999999999999506
2012-06-01,0.0,3.955068424681013e-15,0.9999999999999941
2012-07-01,0.0,3.320320999032301e-16,0.9999999999999979
2012-08-01,0.0,2.801319736788288e-14,0.9999999999999702
2012-09-01,0.0,6.393673491287861e-10,0.9999999993606307
2012-10-01,0.0,1.6773297637719085e-08,0.9999999832267003
2012-11-01,0.0,1.2113654364040031e-08,0.9999999878863434
2012-12-01,0.0,2.3311707151512057e-07,0.9999997668829264
